stname,year,pop_with_pccm_only,pop_with_mandhmo,pop_with_mixedmand,pct_with_mandate,pct_with_mandhmo,pct_with_pccm_only,pct_with_mixedmand,pct_with_crb_mandate
indiana,2018,0,0,6542308,1,0,0,1,1
indiana,2019,0,0,6578856,1,0,0,1,1
indiana,2020,0,0,6360854,1,0,0,1,1
indiana,2021,0,0,6385604,1,0,0,1,1
indiana,2022,0,0,6404357,1,0,0,1,1
iowa,1991,771265,0,153312,0.333053200502582,0,0.2778268080274806,0.055226392475101437,0.055226392475101437
iowa,1992,779895,0,155075,0.33489755208898603,0,0.279351130396098,0.055546421692888016,0.055546421692888016
iowa,1993,662872,0,279914,0.33605829279281846,0,0.23628228745458796,0.09977600533823051,0.09977600533823051
iowa,1994,1136268,0,351931,0.5288110165600894,0,0.4037571831218135,0.12505383343827597,0.12505383343827597
iowa,1995,1167297,0,1136830,0.8153722461028664,0,0.41307687326225406,0.40229537284061234,0.40229537284061234
iowa,1996,993680,124020,1378654,0.880964236724153,0.04376670321538109,0.35067003427721244,0.48652749923155947,0.5302942024469406
iowa,1997,1009261,123672,1386161,0.8870795816971921,0.04355014383252675,0.35540350050585245,0.48812593735881293,0.5316760811913397
iowa,1998,969422,35381,1521094,0.8873690892783808,0.012429646081276627,0.34056618985905857,0.5343732533380455,0.5468028994193221
iowa,1999,953963,77254,1693960,0.954078376386606,0.027046452721922597,0.33398031400268524,0.5930516096619981,0.6200980623839207
iowa,2000,954458,78260,1808293,0.974952299245024,0.02685655456417296,0.32754221002059025,0.6205535346602609,0.6474100892244338
iowa,2001,932668,77767,1833109,0.9748022572142307,0.02665949503041946,0.31973019289713195,0.6284125692866793,0.6550720643170987
iowa,2002,928408,76934,1840560,0.9748155973126225,0.026352440513991448,0.3180104582202118,0.6304526985784192,0.6568051390924107
iowa,2003,927040,76797,1849526,0.9747632323587054,0.026235320201268297,0.3166945484769426,0.6318333636804946,0.6580686838817629
iowa,2004,926573,76271,1862305,0.9748485150579895,0.025950717080329123,0.31526050238323605,0.6336372955944243,0.6595880126747534
iowa,2005,923594,76187,1876306,0.9749771348336318,0.02582695967527057,0.31309311292375136,0.6360570622346098,0.6618840219098804
iowa,2006,923121,75968,1894947,0.9750512619917346,0.025594945699012765,0.31101558378025435,0.6384407325124676,0.6640356782114804
iowa,2007,922576,75664,1912422,0.9751644252478648,0.025349848615866238,0.30909232840758366,0.640722248224415,0.6660720968402812
iowa,2008,922866,75616,1929878,0.9753390785111387,0.025185168408494267,0.3073758943672433,0.6427780157354012,0.6679631841438954
iowa,2009,924431,75860,1944576,0.9756196707060361,0.02513203761655786,0.3062593549421592,0.644228278147319,0.6693603157638769
iowa,2010,926282,75923,1960689,0.9758119734403659,0.025004800191810065,0.3050656103061024,0.6457415629424533,0.6707463631342634
iowa,2011,926853,75552,1976242,0.975927863863717,0.024753957743442422,0.30367534938033197,0.6474985567399426,0.6722525144833851
iowa,2012,926194,75660,1986982,0.976094974778203,0.024709065934604254,0.30247671972290313,0.6489091891206956,0.6736182550552998
iowa,2013,926339,75902,2003561,0.9762419160805365,0.024651894540739835,0.3008617867378251,0.6507282348019716,0.6753801293427114
iowa,2014,926327,75522,2020294,0.9763626107644214,0.02439886434564832,0.2992681180677335,0.6526956283510397,0.677094492696688
iowa,2015,925067,75330,2033590,0.9764897970218542,0.024244987341625487,0.29773314357036323,0.6545116661098656,0.678756653451491
iowa,2016,924577,3117445,2045187,1.9526275523706111,1,0.29658165581108886,0.6560458965595223,1.6560458965595224
iowa,2017,923009,3127776,2057529,1.9529256570803024,1,0.29510073611409515,0.6578249209662073,1.6578249209662073
iowa,2018,921485,3134820,2066422,1.9531351082358797,1,0.2939514868477297,0.6591836213881499,1.65918362138815
iowa,2019,920113,3141317,2074686,1.9533577795555175,1,0.2929067649014728,0.6604510146540448,1.6604510146540448
iowa,2020,934363,3176754,2094958,1.9535900482064399,1,0.29412507232225094,0.6594649758841887,1.6594649758841888
iowa,2021,934808,3183900,2102203,1.953865071139169,1,0.2936046986400327,0.6602603724991363,1.6602603724991363
iowa,2022,933514,3185608,2105909,1.954110800826718,1,0.29304107724490897,0.6610697235818092,1.661069723581809
kansas,1991,1331221,0,0,0.5334441184826736,0,0.5334441184826736,0,0
kansas,1992,1351228,0,0,0.5348229326308057,0,0.5348229326308057,0,0
kansas,1993,1370095,0,0,0.5376925796897376,0,0.5376925796897376,0,0
kansas,1994,1384715,0,0,0.5389120065507825,0,0.5389120065507825,0,0
kansas,1995,1396917,0,0,0.5398894571527623,0,0.5398894571527623,0,0
kansas,1996,1267450,0,153290,0.5467246508653183,0,0.48773608030973137,0.05898857055558698,0.05898857055558698
kansas,1997,448669,0,1058619,0.5759849103209613,0,0.17145135749027088,0.4045335528306905,0.4045335528306905
kansas,1998,746292,0,1893290,1,0,0.2827311293985184,0.7172688706014816,0.7172688706014816
kansas,1999,831915,0,1822812,1,0,0.31337120540078134,0.6866287945992187,0.6866287945992187
kansas,2000,867053,0,1826628,1,0,0.3218840686777685,0.6781159313222316,0.6781159313222316
kansas,2001,410303,0,2291859,1,0,0.15184248760807087,0.8481575123919292,0.8481575123919292
kansas,2002,406586,0,2306949,1,0,0.14983628366687735,0.8501637163331227,0.8501637163331227
kansas,2003,403786,0,2319218,1,0,0.1482869654249498,0.8517130345750502,0.8517130345750502
kansas,2004,402161,0,2332212,1,0,0.14707613043282683,0.8529238695671731,0.8529238695671731
kansas,2005,400350,0,2344949,1,0,0.145831109835395,0.8541688901646051,0.8541688901646051
kansas,2006,398293,0,2364638,1,0,0.14415597059789043,0.8558440294021096,0.8558440294021096
kansas,2007,396703,0,2387082,1,0,0.1425048989056267,0.8574951010943733,0.8574951010943733
kansas,2008,395669,0,2412407,1,0,0.14090394989309407,0.8590960501069059,0.8590960501069059
kansas,2009,397792,0,2434912,1,0,0.14042836808928855,0.8595716319107115,0.8595716319107115
kansas,2010,399860,0,2458330,1,0,0.13989972675014606,0.8601002732498539,0.8601002732498539
kansas,2011,398294,0,2470931,1,0,0.13881588233756503,0.861184117662435,0.861184117662435
kansas,2012,396152,0,2489105,1,0,0.1373021536729657,0.8626978463270343,0.8626978463270343
kansas,2013,395084,2893212,2498128,2,1,0.1365554961060579,0.8634445038939421,1.863444503893942
kansas,2014,393677,2900475,2506798,2,1,0.13572845826976615,0.8642715417302338,1.8642715417302338
kansas,2015,391310,2909011,2517701,2,1,0.1345165075003154,0.8654834924996846,1.8654834924996846
kansas,2016,387974,2910844,2522870,2,1,0.13328574118022127,0.8667142588197787,1.8667142588197787
kansas,2017,384642,2908718,2524076,2,1,0.13223763871231242,0.8677623612876876,1.8677623612876877
kansas,2018,382029,2911359,2529330,2,1,0.13122016213046897,0.8687798378695311,1.868779837869531
kansas,2019,380148,2913314,2533166,2,1,0.13048644945241056,0.8695135505475895,1.8695135505475895
kansas,2020,379304,2938124,2558820,2,1,0.1290973423858217,0.8709026576141783,1.8709026576141783
kansas,2021,377591,2937946,2560355,2,1,0.1285221035376416,0.8714778964623584,1.8714778964623584
kansas,2022,375490,2936716,2561226,2,1,0.127860508132213,0.872139491867787,1.8721394918677872
kentucky,1991,3545008,0,0,0.9775567808921033,0,0.9775567808921033,0,0
kentucky,1992,3580743,0,0,0.9775827810772693,0,0.9775827810772693,0,0
kentucky,1993,3619358,0,0,0.9774685932515157,0,0.9774685932515157,0,0
kentucky,1994,3648510,0,0,0.9773866277481138,0,0.9773866277481138,0,0
kentucky,1995,3679363,0,0,0.9773188247193972,0,0.9773188247193972,0,0
kentucky,1996,3703952,0,0,0.977224361906963,0,0.977224361906963,0,0
kentucky,1997,3605485,0,0,0.9445929915126441,0,0.9445929915126441,0,0
kentucky,1998,2402342,1383745,0,0.9851294663510302,0.3600466585727972,0.6250828077782329,0,0.3600466585727972
kentucky,1999,2038260,1803967,10434,0.9957635617200286,0.46625555820909104,0.5268112188722198,0.0026967846387177014,0.46895234284780873
kentucky,2000,2062664,1865676,11911,0.995882767295979,0.471542187986931,0.5213301214368814,0.003010457872166622,0.4745526458590976
kentucky,2001,3555635,359603,44637,0.995866770950957,0.09043635933818037,0.8942046772007213,0.011225734412055398,0.10166209375023577
kentucky,2002,3572243,363825,45639,0.9959192320602538,0.09100125011818344,0.893502587029286,0.011415394912784371,0.10241664503096781
kentucky,2003,3594864,367769,46372,0.9958961874538104,0.09135926369852379,0.8930174325088032,0.011519491246483379,0.10287875494500717
kentucky,2004,3616755,374063,47195,0.9959284956225409,0.0922582470284406,0.8920301559666358,0.011640092627464502,0.1038983396559051
kentucky,2005,3645570,380419,48021,0.9959095450386397,0.0929950867116316,0.8911755150592447,0.011738943267763337,0.10473402997939495
kentucky,2006,3675729,385487,48956,0.9959304254189578,0.09340685302305543,0.8906611077820589,0.011862464613843531,0.10526931763689897
kentucky,2007,3706771,390481,49852,0.9959478642653405,0.09377597426690877,0.89019968169853,0.011972208299901753,0.10574818256681053
kentucky,2008,3734699,394449,50639,0.9959523672230146,0.0939886207834875,0.8898975737078051,0.012066172731722032,0.10605479351520954
kentucky,2009,3758409,397297,50850,0.9959534970607156,0.09406491593639336,0.8898492227215011,0.01203935840282107,0.10610427433921443
kentucky,2010,3781009,405663,50988,0.9959662246819668,0.09534192139132462,0.8886407260654556,0.011983577225186571,0.1073254986165112
kentucky,2011,3798373,409203,51453,0.995976134151623,0.09569233316402556,0.8882514903293457,0.012032310658251789,0.10772464382227735
kentucky,2012,3813384,4293221,51284,1.9001791428859591,1,0.8882337992849657,0.011945343600993287,1.0119453436009933
kentucky,2013,3829122,4311944,51340,1.89993330154566,1,0.8880268389385391,0.011906462607121058,1.011906462607121
kentucky,2014,3838019,4321702,51379,1.899969039975454,1,0.888080436827898,0.011888603147556217,1.0118886031475562
kentucky,2015,3851218,4333750,51597,1.9005630227862707,1,0.8886571675800404,0.01190585520623017,1.01190585520623
kentucky,2016,3860262,4345993,51564,1.900099470937942,1,0.8882347486523793,0.011864722285562816,1.0118647222855628
kentucky,2017,3870511,4360316,52050,1.8996047534169542,1,0.8876675451962656,0.011937208220688592,1.0119372082206886
kentucky,2018,3873980,4369298,52500,1.898652369327979,1,0.8866367091464121,0.012015660181566924,1.0120156601815669
kentucky,2019,3876848,4375817,52851,1.8980492100103823,1,0.885971236914158,0.012077973096224088,1.0120779730962242
kentucky,2020,3913372,4414262,53669,1.8986872550836358,1,0.8865291638783561,0.012158091205279614,1.0121580912052797
kentucky,2021,3908985,4414128,54359,1.8978769985827326,1,0.8855622220289036,0.012314776553828979,1.012314776553829
kentucky,2022,3911213,4418307,54828,1.8976381677416259,1,0.8852288897082072,0.012409278033418682,1.0124092780334186
louisiana,1991,0,0,0,0,0,0,0,0
louisiana,1992,0,0,0,0,0,0,0,0
louisiana,1993,174105,0,0,0.04063005819196066,0,0.04063005819196066,0,0
louisiana,1994,490810,0,0,0.11396825765403862,0,0.11396825765403862,0,0
louisiana,1995,492103,0,0,0.11369647131832808,0,0.11369647131832808,0,0
louisiana,1996,492048,0,0,0.11340479904417378,0,0.11340479904417378,0,0
louisiana,1997,490842,0,0,0.11279367968232959,0,0.11279367968232959,0,0
louisiana,1998,491150,0,0,0.11260610629337794,0,0.11260610629337794,0,0
louisiana,1999,492308,0,0,0.1125872462654482,0,0.1125872462654482,0,0
louisiana,2000,498023,0,0,0.1113675776546132,0,0.1113675776546132,0,0
louisiana,2001,496183,0,0,0.11080769338134717,0,0.11080769338134717,0,0
louisiana,2002,495001,0,0,0.11006706962250629,0,0.11006706962250629,0,0
louisiana,2003,493733,0,0,0.10920778882390388,0,0.10920778882390388,0,0
louisiana,2004,494224,0,0,0.10856725856600644,0,0.10856725856600644,0,0
louisiana,2005,495071,0,0,0.10817374713435307,0,0.10817374713435307,0,0
louisiana,2006,495436,0,0,0.11514631048431612,0,0.11514631048431612,0,0
louisiana,2007,494062,0,0,0.11291346223507233,0,0.11291346223507233,0,0
louisiana,2008,492037,0,0,0.11092942398140855,0,0.11092942398140855,0,0
louisiana,2009,494110,0,0,0.11000639408965261,0,0.11000639408965261,0,0
louisiana,2010,497033,0,0,0.10972941683459819,0,0.10972941683459819,0,0
louisiana,2011,495495,0,0,0.10864488747740471,0,0.10864488747740471,0,0
louisiana,2012,496656,4586110,0,1.1082957015858756,1,0.1082957015858756,0,1
louisiana,2013,493365,4609706,0,1.1070274329859648,1,0.10702743298596483,0,1
louisiana,2014,491891,4629138,0,1.106259739934303,1,0.1062597399343031,0,1
louisiana,2015,488986,4649649,0,1.1051662179231163,1,0.10516621792311635,0,1
louisiana,2016,488401,4663113,0,1.104737114455515,1,0.10473711445551502,0,1
louisiana,2017,484647,4655673,0,1.104098161533252,1,0.104098161533252,0,1
louisiana,2018,481730,4644789,0,1.1037140761399495,1,0.10371407613994953,0,1
louisiana,2019,478682,4633902,0,1.1032999834696546,1,0.10329998346965473,0,1
louisiana,2020,412160,4019356,0,1.1025437905972997,1,0.10254379059729966,0,1
louisiana,2021,408419,3990486,0,1.1023481851583992,1,0.10234818515839925,0,1
louisiana,2022,403180,3953609,0,1.1019777120094576,1,0.10197771200945768,0,1
maine,1991,0,0,0,0,0,0,0,0
maine,1992,0,0,0,0,0,0,0,0
maine,1993,0,0,0,0,0,0,0,0
maine,1994,0,0,0,0,0,0,0,0
maine,1995,0,0,0,0,0,0,0,0
maine,1996,0,0,0,0,0,0,0,0
maine,1997,131195,0,0,0.10566224645530728,0,0.10566224645530728,0,0
maine,1998,129432,0,0,0.10404041621954013,0,0.10404041621954013,0,0
maine,1999,128402,0,0,0.10274214842968593,0,0.10274214842968593,0,0
maine,2000,293044,0,557855,0.6662889797912726,0,0.22946552739391357,0.436823452397359,0.436823452397359
maine,2001,1285692,0,0,1,0,1,0,0
maine,2002,1295960,0,0,1,0,1,0,0
maine,2003,1306513,0,0,1,0,1,0,0
maine,2004,1313688,0,0,1,0,1,0,0
maine,2005,1318787,0,0,1,0,1,0,0
maine,2006,1323619,0,0,1,0,1,0,0
maine,2007,1327040,0,0,1,0,1,0,0
maine,2008,1330509,0,0,1,0,1,0,0
maine,2009,1329590,0,0,1,0,1,0,0
maine,2010,1327629,0,0,1,0,1,0,0
maine,2011,1328284,0,0,1,0,1,0,0
maine,2012,1327729,0,0,1,0,1,0,0
maine,2013,1328009,0,0,1,0,1,0,0
maine,2014,1330513,0,0,1,0,1,0,0
maine,2015,1328262,0,0,1,0,1,0,0
maine,2016,1331317,0,0,1,0,1,0,0
maine,2017,1334612,0,0,1,0,1,0,0
maine,2018,1339057,0,0,1,0,1,0,0
maine,2019,1344212,0,0,1,0,1,0,0
maine,2020,1364517,0,0,1,0,1,0,0
maine,2021,1378787,0,0,1,0,1,0,0
maine,2022,1389338,0,0,1,0,1,0,0
maryland,1991,0,0,0,0,0,0,0,0
maryland,1992,2883615,0,440077,1,0,0.8675939286793121,0.13240607132068796,0.13240607132068796
maryland,1993,2923382,0,447472,1,0,0.867252630935662,0.132747369064338,0.132747369064338
maryland,1994,0,0,3417147,1,0,0,1,1
maryland,1995,0,0,3461300,1,0,0,1,1
maryland,1996,0,0,3500426,1,0,0,1,1
maryland,1997,0,0,3541930,1,0,0,1,1
maryland,1998,0,3583074,0,1,1,0,0,1
maryland,1999,0,3630447,0,1,1,0,0,1
maryland,2000,0,3731576,0,1,1,0,0,1
maryland,2001,0,3787890,0,1,1,0,0,1
maryland,2002,0,3845038,0,1,1,0,0,1
maryland,2003,0,3893567,0,1,1,0,0,1
maryland,2004,0,3937452,0,1,1,0,0,1
maryland,2005,0,3975798,0,1,1,0,0,1
maryland,2006,0,4009596,0,1,1,0,0,1
maryland,2007,0,4036070,0,1,1,0,0,1
maryland,2008,0,4065630,0,1,1,0,0,1
maryland,2009,0,4102913,0,1,1,0,0,1
maryland,2010,0,4147744,0,1,1,0,0,1
maryland,2011,0,4188792,0,1,1,0,0,1
maryland,2012,0,4224310,0,1,1,0,0,1
maryland,2013,0,4252398,0,1,1,0,0,1
maryland,2014,0,4275315,0,1,1,0,0,1
maryland,2015,0,4296874,0,1,1,0,0,1
maryland,2016,0,4317783,0,1,1,0,0,1
maryland,2017,0,4341609,0,1,1,0,0,1
maryland,2018,0,4360872,0,1,1,0,0,1
maryland,2019,0,4378972,0,1,1,0,0,1
maryland,2020,0,4461135,0,1,1,0,0,1
maryland,2021,0,4476444,0,1,1,0,0,1
maryland,2022,0,4481391,0,1,1,0,0,1
massachusetts,1991,0,0,0,0,0,0,0,0
massachusetts,1992,0,0,5995341,1,0,0,1,1
massachusetts,1993,0,0,6012287,1,0,0,1,1
massachusetts,1994,0,0,6031966,1,0,0,1,1
massachusetts,1995,0,0,6062684,1,0,0,1,1
massachusetts,1996,0,0,6085720,1,0,0,1,1
massachusetts,1997,0,0,6116556,1,0,0,1,1
massachusetts,1998,0,0,6146726,1,0,0,1,1
massachusetts,1999,0,0,6176411,1,0,0,1,1
massachusetts,2000,0,0,6361104,1,0,0,1,1
massachusetts,2001,0,0,6397634,1,0,0,1,1
massachusetts,2002,0,0,6417206,1,0,0,1,1
massachusetts,2003,0,0,6422565,1,0,0,1,1
massachusetts,2004,0,0,6412281,1,0,0,1,1
massachusetts,2005,0,0,6403290,1,0,0,1,1
massachusetts,2006,0,0,6410084,1,0,0,1,1
massachusetts,2007,0,0,6431559,1,0,0,1,1
massachusetts,2008,0,0,6468967,1,0,0,1,1
massachusetts,2009,0,0,6517613,1,0,0,1,1
massachusetts,2010,0,0,6566307,1,0,0,1,1
massachusetts,2011,0,0,6613583,1,0,0,1,1
massachusetts,2012,0,0,6663005,1,0,0,1,1
massachusetts,2013,0,0,6713315,1,0,0,1,1
massachusetts,2014,0,0,6762596,1,0,0,1,1
massachusetts,2015,0,0,6794228,1,0,0,1,1
massachusetts,2016,0,0,6823608,1,0,0,1,1
massachusetts,2017,0,0,6859789,1,0,0,1,1
massachusetts,2018,0,0,6882635,1,0,0,1,1
massachusetts,2019,0,0,6892503,1,0,0,1,1
massachusetts,2020,0,0,6997713,1,0,0,1,1
massachusetts,2021,0,0,6991951,1,0,0,1,1
massachusetts,2022,0,0,6982740,1,0,0,1,1
michigan,1991,0,0,0,0,0,0,0,0
michigan,1992,0,0,0,0,0,0,0,0
michigan,1993,0,0,0,0,0,0,0,0
michigan,1994,4416624,0,5145740,0.9976106038569401,0,0.46077214124551774,0.5368384626114223,0.5368384626114223
michigan,1995,3820556,0,5826473,0.9986065924192251,0,0.3954826307982307,0.6031239616209944,0.6031239616209944
michigan,1996,2731769,0,7007740,1,0,0.2804832358592204,0.7195167641407796,0.7195167641407796
michigan,1997,1454984,0,8331256,1,0,0.1486765090576156,0.8513234909423845,0.8513234909423845
michigan,1998,1134868,3339199,5347263,1,0.33999458321836246,0.11555135607906465,0.5444540607025729,0.8844486439209354
michigan,1999,37771,3336673,6491948,1,0.338185731927132,0.0038282484620517816,0.6579860196108162,0.9961717515379482
michigan,2000,0,9952450,0,1,1,0,0,1
michigan,2001,0,9991120,0,1,1,0,0,1
michigan,2002,0,10015710,0,1,1,0,0,1
michigan,2003,0,10041152,0,1,1,0,0,1
michigan,2004,0,10055315,0,1,1,0,0,1
michigan,2005,0,10051137,0,1,1,0,0,1
michigan,2006,0,10036081,0,1,1,0,0,1
michigan,2007,0,10001284,0,1,1,0,0,1
michigan,2008,0,9946889,0,1,1,0,0,1
michigan,2009,0,9901591,0,1,1,0,0,1
michigan,2010,0,9877510,0,1,1,0,0,1
michigan,2011,0,9882412,0,1,1,0,0,1
michigan,2012,0,9897145,0,1,1,0,0,1
michigan,2013,0,9913065,0,1,1,0,0,1
michigan,2014,0,9929848,0,1,1,0,0,1
michigan,2015,0,9931715,0,1,1,0,0,1
michigan,2016,0,9950571,0,1,1,0,0,1
michigan,2017,0,9973114,0,1,1,0,0,1
michigan,2018,0,9984072,0,1,1,0,0,1
michigan,2019,0,9986857,0,1,1,0,0,1
michigan,2020,0,9849306,0,1,1,0,0,1
michigan,2021,0,9817068,0,1,1,0,0,1
michigan,2022,0,9812835,0,1,1,0,0,1
minnesota,1991,0,1365409,0,0.31061474652784415,0.31061474652784415,0,0,0.31061474652784415
minnesota,1992,0,1377757,0,0.31031059280452455,0.31031059280452455,0,0,0.31031059280452455
minnesota,1993,0,1392058,0,0.3100572178736084,0.3100572178736084,0,0,0.3100572178736084
minnesota,1994,0,1885581,0,0.415919859182269,0.415919859182269,0,0,0.415919859182269
minnesota,1995,0,2483326,0,0.5430600115158221,0.5430600115158221,0,0,0.5430600115158221
minnesota,1996,0,2535461,0,0.549446503500974,0.549446503500974,0,0,0.549446503500974
minnesota,1997,0,3037249,0,0.652531645297667,0.652531645297667,0,0,0.652531645297667
minnesota,1998,0,3408355,0,0.7261733733056388,0.7261733733056388,0,0,0.7261733733056388
minnesota,1999,0,3878495,0,0.8177939628868449,0.8177939628868449,0,0,0.8177939628868449
minnesota,2000,0,4087845,0,0.8344519659560083,0.8344519659560083,0,0,0.8344519659560083
minnesota,2001,0,4284654,0,0.8659974468697476,0.8659974468697476,0,0,0.8659974468697476
minnesota,2002,0,4315330,0,0.8659188562638469,0.8659188562638469,0,0,0.8659188562638469
minnesota,2003,0,4344369,0,0.8657517261252471,0.8657517261252471,0,0,0.8657517261252471
minnesota,2004,0,4373117,0,0.8656569255649977,0.8656569255649977,0,0,0.8656569255649977
minnesota,2005,0,4400877,0,0.8657437971982245,0.8657437971982245,0,0,0.8657437971982245
minnesota,2006,0,4438684,0,0.8657795906457159,0.8657795906457159,0,0,0.8657795906457159
minnesota,2007,0,4477805,0,0.866072613235512,0.866072613235512,0,0,0.866072613235512
minnesota,2008,0,4513761,0,0.8663480803922995,0.8663480803922995,0,0,0.8663480803922995
minnesota,2009,0,4545850,0,0.8667774739486258,0.8667774739486258,0,0,0.8667774739486258
minnesota,2010,0,4573090,0,0.8670615798791067,0.8670615798791067,0,0,0.8670615798791067
minnesota,2011,0,5309800,0,1,1,0,0,1
minnesota,2012,0,5340710,0,1,1,0,0,1
minnesota,2013,0,5377579,0,1,1,0,0,1
minnesota,2014,0,5415304,0,1,1,0,0,1
minnesota,2015,0,5446218,0,1,1,0,0,1
minnesota,2016,0,5486995,0,1,1,0,0,1
minnesota,2017,0,5530354,0,1,1,0,0,1
minnesota,2018,0,5570422,0,1,1,0,0,1
minnesota,2019,0,5603739,0,1,1,0,0,1
minnesota,2020,0,5473740,0,1,1,0,0,1
minnesota,2021,0,5481632,0,1,1,0,0,1
minnesota,2022,0,5478008,0,1,1,0,0,1
mississippi,1991,0,0,0,0,0,0,0,0
mississippi,1992,0,0,0,0,0,0,0,0
mississippi,1993,0,0,0,0,0,0,0,0
mississippi,1994,66610,0,0,0.025784299873613963,0,0.025784299873613963,0,0
mississippi,1995,194230,0,0,0.07449385942472161,0,0.07449385942472161,0,0
mississippi,1996,530779,0,0,0.2024097166609465,0,0.2024097166609465,0,0
mississippi,1997,521369,0,49223,0.2161110673445766,0,0.19746791239690456,0.018643154947672057,0.018643154947672057
mississippi,1998,1290268,0,406279,0.6385483580182929,0,0.4856325894912117,0.1529157685270812,0.1529157685270812
mississippi,1999,2069312,0,599999,1,0,0.7752232692256541,0.2247767307743459,0.2247767307743459
mississippi,2000,2739639,0,0,1,0,1,0,0
mississippi,2001,2739593,0,0,1,0,1,0,0
mississippi,2002,2740078,0,0,1,0,1,0,0
mississippi,2003,2743965,0,0,1,0,1,0,0
mississippi,2004,2758243,0,0,1,0,1,0,0
mississippi,2005,2769028,0,0,1,0,1,0,0
mississippi,2006,2759758,0,0,1,0,1,0,0
mississippi,2007,2777662,0,0,1,0,1,0,0
mississippi,2008,2791592,0,0,1,0,1,0,0
mississippi,2009,2799068,0,0,1,0,1,0,0
mississippi,2010,2808770,0,0,1,0,1,0,0
mississippi,2011,2814656,0,0,1,0,1,0,0
mississippi,2012,2817390,0,0,1,0,1,0,0
mississippi,2013,2820341,0,0,1,0,1,0,0
mississippi,2014,2819708,0,0,1,0,1,0,0
mississippi,2015,2815200,2815200,0,2,1,1,0,1
mississippi,2016,2812217,2812217,0,2,1,1,0,1
mississippi,2017,2809505,2809505,0,2,1,1,0,1
mississippi,2018,2799088,2799088,0,2,1,1,0,1
mississippi,2019,2791204,2791204,0,2,1,1,0,1
mississippi,2020,2772287,2772287,0,2,1,1,0,1
mississippi,2021,2760578,2760578,0,2,1,1,0,1
mississippi,2022,2747784,2747784,0,2,1,1,0,1
missouri,1991,0,0,636086,0.13465497528377982,0,0,0.13465497528377982,0.13465497528377982
missouri,1992,0,0,638266,0.13390958995215463,0,0,0.13390958995215463,0.13390958995215463
missouri,1993,0,0,640779,0.13299975757052457,0,0,0.13299975757052457,0.13299975757052457
missouri,1994,0,0,643609,0.1321950938970511,0,0,0.1321950938970511,0.1321950938970511
missouri,1995,0,0,644306,0.13096749788142786,0,0,0.13096749788142786,0.13096749788142786
missouri,1996,0,1537822,650844,0.44035976988344683,0.3094099063272797,0,0.1309498635561671,0.44035976988344683
missouri,1997,0,3360641,0,0.6700968683532739,0.6700968683532739,0,0,0.6700968683532739
missouri,1998,0,3379787,0,0.6691957126799394,0.6691957126799394,0,0,0.6691957126799394
missouri,1999,0,3178733,0,0.6252005913844095,0.6252005913844095,0,0,0.6252005913844095
missouri,2000,0,3271578,0,0.6282596614103945,0.6282596614103945,0,0,0.6282596614103945
missouri,2001,0,3441365,0,0.6561120911817097,0.6561120911817097,0,0,0.6561120911817097
missouri,2002,0,3467150,0,0.6562300260228332,0.6562300260228332,0,0,0.6562300260228332
missouri,2003,0,3490414,0,0.6559744858070724,0.6559744858070724,0,0,0.6559744858070724
missouri,2004,0,3515803,0,0.6555186821173395,0.6555186821173395,0,0,0.6555186821173395
missouri,2005,0,3544634,0,0.6549973326198145,0.6549973326198145,0,0,0.6549973326198145
missouri,2006,0,3578953,0,0.654472902838482,0.654472902838482,0,0,0.654472902838482
missouri,2007,0,3606582,0,0.6539061322907335,0.6539061322907335,0,0,0.6539061322907335
missouri,2008,0,3630151,0,0.6538457589779825,0.6538457589779825,0,0,0.6538457589779825
missouri,2009,0,3654486,0,0.6539660702241817,0.6539660702241817,0,0,0.6539660702241817
missouri,2010,0,3676736,0,0.6539274748227848,0.6539274748227848,0,0,0.6539274748227848
missouri,2011,0,3690081,0,0.6546142818799471,0.6546142818799471,0,0,0.6546142818799471
missouri,2012,0,3703276,0,0.6552916653395477,0.6552916653395477,0,0,0.6552916653395477
missouri,2013,0,3718975,0,0.6560159928566275,0.6560159928566275,0,0,0.6560159928566275
missouri,2014,0,3735334,0,0.6569921280561033,0.6569921280561033,0,0,0.6569921280561033
missouri,2015,0,3752151,0,0.6579610166772026,0.6579610166772026,0,0,0.6579610166772026
missouri,2016,0,3770573,0,0.6590267880769585,0.6590267880769585,0,0,0.6590267880769585
missouri,2017,0,5745391,0,1,1,0,0,1
missouri,2018,0,5764849,0,1,1,0,0,1
missouri,2019,0,5783574,0,1,1,0,0,1
missouri,2020,0,4315238,0,1,1,0,0,1
missouri,2021,0,4337756,0,1,1,0,0,1
missouri,2022,0,4356369,0,1,1,0,0,1
montana,1991,0,0,0,0,0,0,0,0
montana,1992,0,0,0,0,0,0,0,0
montana,1993,0,0,0,0,0,0,0,0
montana,1994,404044,0,0,0.5517646351921953,0,0.5517646351921953,0,0
montana,1995,545191,0,0,0.7327038319752822,0,0.7327038319752822,0,0
montana,1996,551771,0,0,0.7346240745154062,0,0.7346240745154062,0,0
montana,1997,561979,0,78980,0.8515113632891432,0,0.7465867620703811,0.10492460121876208,0.10492460121876208
montana,1998,564039,0,78578,0.8528902739104237,0,0.7486004528454141,0.1042898210650096,0.1042898210650096
montana,1999,657225,0,78215,0.9728003724852943,0,0.8693417883262368,0.10345858415905756,0.10345858415905756
