state,notes,program_name,plan_name,geographic_region,medicaidonly_enrollment,dual_enrollment,total_enrollment,year,parent_organization
Hawaii5," Beneficiaries can concurrently enroll in Ohana Community Care Service and another medical or dental service arrangement under the Quest program. The deduplicated comprehensive MCO enrollment is 420,033.","Med-QUEST (Comprehensive MCO + MLTSS)","'Ohana Health Plan (QI)",Statewide,"28,999","9,337","38,336",2021,"Centene Corporation"
Hawaii5," Beneficiaries can concurrently enroll in Ohana Community Care Service and another medical or dental service arrangement under the Quest program. The deduplicated comprehensive MCO enrollment is 420,033.","Med-QUEST (Comprehensive MCO + MLTSS)","UnitedHealthcare Community Plan (QI)",Statewide,"42,019","16,305","58,324",2021,"UnitedHealthcare Insurance Company"
Idaho,,"Medicare/Medicaid Coordinated Plan (Comprehensive MCO + MLTSS)","Blue Cross of Idaho","Ada, Bannock, Bingham, Boise, Bonner, Bonneville, Boundary, Canyon, Cassia, Clark, Elmore, Fremont, Gem, Jefferson, Kootenai, Madison, Minidoka, Nez Perce, Owyhee, Payette, Power, and Twin Falls counties",0,"6,989","6,989",2021,"Blue Cross of Idaho"
Idaho,,"Medicare/Medicaid Coordinated Plan (Comprehensive MCO + MLTSS)","Molina of Idaho","Ada, Bannock, Bingham, Bonner, Bonneville, Canyon, Kootenai, Nez Perce, and Twin Falls counties",0,"4,033","4,033",2021,"Molina of Idaho"
Idaho,,"Idaho Medicaid Plus (Comprehensive MCO + MLTSS)","Blue Cross of Idaho","Ada, Bannock, Bingham, Boise, Bonner, Bonneville, Boundary, Canyon, Cassia, Clark, Elmore, Fremont, Gem, Jefferson, Kootenai, Madison, Minidoka, Nez Perce, Owyhee, Payette, Power, and Twin Falls counties",0,"6,935","6,935",2021,"Blue Cross of Idaho"
Idaho,,"Idaho Medicaid Plus (Comprehensive MCO + MLTSS)","Molina of Idaho","Ada, Bannock, Bingham, Bonner, Bonneville, Canyon, Kootenai, Nez Perce, and Twin Falls counties",0,"5,646","5,646",2021,"Molina of Idaho"
Idaho,,"Healthy Connections (Primary Care Case Management (PCCM))","Multiple Primary Care Providers",Statewide,"335,851","4,755","340,606",2021,"Multiple Providers"
Idaho,,"Idaho Behavioral Health Plan (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","United Healthcare/Optum Idaho",Statewide,"361,447","6,116","367,563",2021,"United Healthcare/Optum Idaho"
Idaho,,"Idaho Smiles (Dental only (PAHP))","MCNA (Managed Care of North America, Inc.)",Statewide,"361,363","29,853","391,216",2021,"MCNA (Managed Care of North America, Inc.)"
Idaho,,"Non-Emergency Medical Transportation (Non-Emergency Medical Transportation)","MTM (Medical Transportation Management)",Statewide,"361,363","29,853","391,216",2021,"MTM (Medical Transportation Management)"
Illinois,,"HealthChoice Illinois (Comprehensive MCO + MLTSS)","Aetna Better Health",Statewide,"399,437",0,"399,437",2021,"CVS Health Corporation"
Illinois,,"HealthChoice Illinois (Comprehensive MCO + MLTSS)","Blue Cross Community Health Plans",Statewide,"624,759",0,"624,759",2021,"HealthCare Service Corporation"
Illinois,,"HealthChoice Illinois (Comprehensive MCO + MLTSS)","CountyCare Health Plan","Cook county","396,701",0,"396,701",2021,"Cook County Health and Hospital Systems"
Illinois,,"HealthChoice Illinois (Comprehensive MCO + MLTSS)","Meridian Health",Statewide,"866,294",0,"866,294",2021,"Centene Corporation"
Illinois,,"HealthChoice Illinois (Comprehensive MCO + MLTSS)","Molina HealthCare",Statewide,"308,735",0,"308,735",2021,"Molina HealthCare Inc"
Illinois,,"HealthChoice Illinois (Comprehensive MCO + MLTSS)",YouthCare,Statewide,"20,148",0,"20,148",2021,"Centene Corporation"
Illinois,,"HealthChoice Illinois - Managed Long Term Services and Supports (MLTSS only (PIHP and/or PAHP))","Aetna Better Health",Statewide,0,"14,139","14,139",2021,"CVS Health Corporation"
Illinois,,"HealthChoice Illinois - Managed Long Term Services and Supports (MLTSS only (PIHP and/or PAHP))","Blue Cross Community Health Plans",Statewide,0,"20,999","20,999",2021,"HealthCare Services Corporation"
Illinois,,"HealthChoice Illinois - Managed Long Term Services and Supports (MLTSS only (PIHP and/or PAHP))","CountyCare Health Plan","Cook county",0,"8,026","8,026",2021,"Cook County Health and Hospital Systems"
Illinois,,"HealthChoice Illinois - Managed Long Term Services and Supports (MLTSS only (PIHP and/or PAHP))","Meridian Health",Statewide,0,"15,696","15,696",2021,"Centene Corporation"
Illinois,,"HealthChoice Illinois - Managed Long Term Services and Supports (MLTSS only (PIHP and/or PAHP))","Molina HealthCare",Statewide,0,"5,939","5,939",2021,"Molina HealthCare Inc"
Indiana,,"Healthy Indiana Plan (Comprehensive MCO)",Anthem,Statewide,"307,988","4,522","312,510",2021,"Anthem, Inc"
Indiana,,"Healthy Indiana Plan (Comprehensive MCO)","Caresource Indiana, Inc",Statewide,"63,987",900,"64,887",2021,"Caresource Management Group"
Indiana,,"Healthy Indiana Plan (Comprehensive MCO)","Managed Health Services",Statewide,"117,788","1,583","119,371",2021,Centene
Indiana,,"Healthy Indiana Plan (Comprehensive MCO)",MDWise,Statewide,"154,343","1,877","156,220",2021,"McLaren Health Care"
Indiana,,"Hoosier Care Connect (Comprehensive MCO)",Anthem,Statewide,"61,119",219,"61,338",2021,"Anthem, Inc"
Indiana,,"Hoosier Care Connect (Comprehensive MCO)","United Healthcare Community Plan",Statewide,917,7,924,2021,"United Healthcare"
Indiana,,"Hoosier Care Connect (Comprehensive MCO)","Managed Health Services",Statewide,"36,128",97,"36,225",2021,Centene
Indiana,,"Hoosier Healthwise (Comprehensive MCO)",Anthem,Statewide,"278,226",1,"278,227",2021,"Anthem, Inc"
Indiana,,"Hoosier Healthwise (Comprehensive MCO)","Caresource Indiana, Inc",Statewide,"64,826",1,"64,827",2021,"Caresource Management Group"
Indiana,,"Hoosier Healthwise (Comprehensive MCO)","Managed Health Services",Statewide,"165,896",1,"165,897",2021,Centene
Indiana,,"Hoosier Healthwise (Comprehensive MCO)",MDWise,Statewide,"213,199",1,"213,200",2021,"McLaren Health Care"
Indiana,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Franciscan Senior Health and Wellness-DYER","Serving seniors who reside in Lake county",8,102,110,2021,"Franciscan Alliance"
Indiana,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Franciscan Senior Health and Wellness- Indy","Serving seniors who reside in Johnson county and the following zip codes in Marion county: 46107, 46201, 46202, 46203, 46204, 46217, 46218, 46219, 46221, 46222, 46225, 46227, 46229, 46237, 46239, 46241, 46259",4,121,125,2021,"Franciscan Alliance"
Indiana,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Reid Health Pace Center","Serving Seniors who reside in Fayette, Franklin, Henry, Randolph, Union and Wayne counties",1,11,12,2021,"Reid Health"
Indiana,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Saint Joseph Pace","Serving seniors who reside in the following counties: Elkhart, Marshall, and St. Joseph, and zip codes: 46506, 46514, 46516, 46517, 46526,46530, 46536, 46544, 46545, 46552, 46554, 46556, 46561, 46574, 46601, 46613, 46614, 46615, 46616, 46617, 46619, 46628, 46635, 46637, 46563, 46573",13,168,181,2021,"Trinity Health"
Iowa,,"Iowa Health Link (Comprehensive MCO + MLTSS)","Amerigroup of Iowa, Inc.",Statewide,"360,351","41,611","401,962",2021,"Elevance Health"
Iowa,,"Iowa Health Link (Comprehensive MCO + MLTSS)","Iowa Total Care",Statewide,"272,905","28,581","301,486",2021,"Centene Corporation"
Iowa,,"Dental Wellness Plan (Dental only (PAHP))","Delta Dental of Iowa",Statewide,"384,777","47,231","432,008",2021,"Delta Dental of Iowa"
Iowa,,"Dental Wellness Plan (Dental only (PAHP))","MCNA Dental Plans, Inc.",Statewide,"255,923","23,284","279,207",2021,"Managed Care of North America, Inc."
Iowa,,"PACE (Program of All-inclusive Care for the Elderly (PACE))",PACE,"Boone, Cherokee, Dallas, Harrison, Jasper, Madison, Marion, Marshall, Mills, Monona, Plymouth, Polk, Pottawattamie, Story, Warren, and Woodbury counties",31,568,599,2021,PACE
Kansas,,"KanCare (Comprehensive MCO + MLTSS)","Aetna Better Health of Kansas",Statewide,"99,978","11,591","111,569",2021,"CVS Health Corporation"
Kansas,,"KanCare (Comprehensive MCO + MLTSS)","Sunflower State Health Plan",Statewide,"128,603","14,496","143,099",2021,"Centene Corporation"
Kansas,,"KanCare (Comprehensive MCO + MLTSS)","United HealthCare Community Plan of Kansas",Statewide,"135,497","15,728","151,225",2021,"United Healthcare Services, Inc."
Kansas,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Via Christi","Sedgwick county",274,0,274,2021,Ascension
Kansas,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Midland Care","Douglas, Jackson, Jefferson, Leavenworth, Lyon, Marshall, Nemaha, Osage, Pottawatomie, Shawnee, Wabaunsee, and Wyandotte counties",377,0,377,2021,"Midland Care"
Kansas,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Bluestem PACE, Inc.","Dickinson, Ellsworth, Harvey, Lincoln, Marion, McPherson, Ottawa, Reno, Rice, and Saline counties",90,0,90,2021,"Bluestem PACE, Inc."
Kentucky,,"Kentucky Managed Care (Comprehensive MCO)","Aetna Better Health of Kentucky",Statewide,"230,320","15,329","245,649",2021,Aetna
Kentucky,,"Kentucky Managed Care (Comprehensive MCO)","Anthem BCBS",Statewide,"155,645","7,043","162,688",2021,Anthem
Kentucky,,"Kentucky Managed Care (Comprehensive MCO)",Humana,Statewide,"159,907","8,004","167,911",2021,Humana
Kentucky,,"Kentucky Managed Care (Comprehensive MCO)","Passport by Molina",Statewide,"313,362","13,471","326,833",2021,Molina
Kentucky,,"Kentucky Managed Care (Comprehensive MCO)","United Healhcare",Statewide,"35,442","1,589","37,031",2021,"United Healthcare"
Kentucky,,"Kentucky Managed Care (Comprehensive MCO)","Wellcare of Kentucky",Statewide,"449,200","26,877","476,077",2021,Wellcare
Kentucky,,"Kentucky Non-Emergency Medical Transportation (Non-Emergency Medical Transportation)","NEMT Human Services Transportation Delivery",Statewide,"1,480,306","102,045","1,582,351",2021,"State Non-Emergency Transportation"
Louisiana,,"Healthy Louisiana (Comprehensive MCO)","Aetna Better Health of Louisiana",Statewide,"126,666",143,"126,809",2021,Aetna
Louisiana,,"Healthy Louisiana (Comprehensive MCO)","AmeriHealth Caritas Louisiana",Statewide,"203,459",123,"203,582",2021,"AmeriHealth Caritas Health Plan"
Louisiana,,"Healthy Louisiana (Comprehensive MCO)","Healthy Blue",Statewide,"319,107",244,"319,351",2021,Anthem
Louisiana,,"Healthy Louisiana (Comprehensive MCO)","Louisiana Healthcare Connections",Statewide,"496,373",252,"496,625",2021,"Centene Corporation"
Louisiana,,"Healthy Louisiana (Comprehensive MCO)","UnitedHealthcare Community Plan",Statewide,"470,011",284,"470,295",2021,"UnitedHealth Group"
Louisiana,,"Healthy Louisiana (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Aetna Better Health of Louisiana",Statewide,"1,461","20,874","22,335",2021,Aetna
Louisiana,,"Healthy Louisiana (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","AmeriHealth Caritas Louisiana",Statewide,"1,523","20,784","22,307",2021,"AmeriHealth Caritas Health Plan"
Louisiana,,"Healthy Louisiana (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Healthy Blue",Statewide,"2,122","24,467","26,589",2021,Anthem
Louisiana,,"Healthy Louisiana (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Louisiana Healthcare Connections",Statewide,"2,470","29,096","31,566",2021,"Centene Corporation"
Louisiana,,"Healthy Louisiana (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","UnitedHealthcare Community Plan",Statewide,"2,679","30,362","33,041",2021,"UnitedHealth Group"
Louisiana,,"Coordinated System of Care (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))",Magellan,Statewide,"2,270",3,"2,273",2021,"Magellan Health, Inc."
Louisiana,,"Dental Benefit Management Program (Dental only (PAHP))",DentaQuest,Statewide,"817,667","64,898","882,565",2021,"SunLife US"
Louisiana,,"Dental Benefit Management Program (Dental only (PAHP))","MCNA of Louisiana",Statewide,"810,093","66,230","876,323",2021,MCNA
Louisiana,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","PACE - Baton Rouge","70704, 70710, 70714,70719, 70720,70722, 70729, 70736, 70739, 70748, 70767, 70770, 70775, 70777, 70791, 70801, 70802, 70803, 70804, 70805, 70806, 70807, 70808, 70809, 70810, 70811, 70812, 70813, 70814, 70815, 70816, 70817, 70818, 70819, 70820, 70821, 70822, 70823, 70825, 70826, 70827, 70831, 70833, 70835, 70836, 70837, 70873, 70874, 70879,70883, 70884, 70891, 70892, 70893, 70894, 70895, 70896, 70898",2,181,183,2021,"PACE - Baton Rouge"
Louisiana,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","PACE - Greater New Orleans","70112, 70113, 70114, 70115, 70116, 70117, 70118, 70119, 70122, 70124, 70125, 70126, 70127, 70128, 70129, 70130, 70131, 70032, 70043, 70001, 70002, 70003, 70005, 70006, 70053, 70121",11,136,147,2021,"PACE - Greater New Orleans"
Louisiana,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","PACE - Lafayette","70501, 70503, 70506, 70507, 70508, 70517, 70518, 70520, 70529, 70578, 70583, 70584, 70592",5,86,91,2021,"PACE - Lafayette"
Maine,,"MaineCare (Primary Care Case Management (PCCM))","Multiple Primary Care Providers",Statewide,"228,386",0,"228,386",2021,MaineCare
Maine,,"NET (Non-Emergency Medical Transportation)",Modivcare,"Regions 1, 2, 6, 7 and 8","160,813","32,755","193,568",2021,MaineCareNET
Maine,,"NET (Non-Emergency Medical Transportation)","Penquis CAP","Regions 3 and 4","77,752","16,917","94,669",2021,MaineCareNET
Maine,,"NET (Non-Emergency Medical Transportation)","MidCoast Connector","Region 5","33,165","5,209","38,374",2021,MaineCareNET
Maryland,,"HealthChoice (Comprehensive MCO)","Aetna Better Health of Maryland","Allegany, Anne Arundel, Baltimore City, Baltimore County, Calvert, Caroline, Carroll, Cecil, Charles, Dorchester, Frederick, Garrett, Harford, Howard, Kent, Montgomery, Prince George’s, Queen Anne’s, Somerset, St. Mary’s, Talbot, Washington, Wicomico, and Worcester counties","57,942",0,"57,942",2021,"CVS Health"
Maryland,,"HealthChoice (Comprehensive MCO)","Amerigroup Community Care","Allegany, Anne Arundel, Baltimore City, Baltimore County, Calvert, Caroline, Carroll, Cecil, Charles, Dorchester, Frederick, Garrett, Harford, Howard, Kent, Montgomery, Prince George’s, Queen Anne’s, Somerset, St. Mary’s, Talbot, Washington, Wicomico, and Worcester counties","332,870",0,"332,870",2021,"Elevance Health"
Maryland,,"HealthChoice (Comprehensive MCO)","CareFirst BCBS Community Health Plan Maryland","Anne Arundel, Baltimore City, Baltimore County, Calvert, Caroline, Carroll, Cecil, Charles, Dorchester, Frederick, Harford, Howard, Kent, Montgomery, Prince George’s, Queen Anne’s, Somerset, St. Mary’s, Talbot, Washington, Wicomico, and Worcester counties","80,162",0,"80,162",2021,"CareFirst Community Partners, Inc."
Maryland,,"HealthChoice (Comprehensive MCO)","Jai Medical Systems","Anne Arundel, Baltimore City, Baltimore County, Harford, and Howard counties","30,636",0,"30,636",2021,"Jai Medical Systems"
Maryland,,"HealthChoice (Comprehensive MCO)","Kaiser Permanente of the Mid-Atlantic States","Anne Arundel, Baltimore City, Baltimore County, Calvert, Charles, Harford, Howard, Montgomery, Prince George’s, and St. Mary’s counties","119,068",0,"119,068",2021,"Kaiser Permanente"
Maryland,,"HealthChoice (Comprehensive MCO)","Maryland Physicians Care","Allegany, Anne Arundel, Baltimore City, Baltimore County, Calvert, Caroline, Carroll, Cecil, Charles, Dorchester, Frederick, Garrett, Harford, Howard, Kent, Montgomery, Prince George’s, Queen Anne’s, Somerset, St. Mary’s, Talbot, Washington, Wicomico, and Worcester counties","253,832",0,"253,832",2021,"Maryland Care, Inc."
Maryland,,"HealthChoice (Comprehensive MCO)","MedStar Family Choice","Anne Arundel, Baltimore City, Baltimore County, Calvert, Charles, Harford, Montgomery, Prince George’s, and St Mary's counties","111,394",0,"111,394",2021,"MedStar Health, Inc."
Maryland,,"HealthChoice (Comprehensive MCO)","Priority Partners","Allegany, Anne Arundel, Baltimore City, Baltimore County, Calvert, Caroline Carroll, Cecil, Charles, Dorchester, Frederick, Garrett, Harford, Howard, Kent,  Montgomery, Prince George’s, Queen Anne’s, Somerset, St. Mary’s, Talbot, Washington, Wicomico,  and Worcester counties","359,186",0,"359,186",2021,"Johns Hopkins HealthCare, Inc."
Maryland,,"HealthChoice (Comprehensive MCO)","UnitedHealthcare of the Mid-Atlantic","Allegany, Anne Arundel, Baltimore City,  Baltimore County, Calvert, Caroline, Carroll, Cecil, Charles, Dorchester, Frederick, Garrett, Harford, Howard, Kent, Montgomery, Prince George’s, Queen Anne’s, Somerset, St. Mary’s, Talbot, Washington, Wicomico, and Worcester counties","175,402",0,"175,402",2021,"UnitedHealth Group"
Maryland,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Hopkins ElderPlus","Zip codes: 21202, 21205, 21206, 21213, 21214, 21217, 21218, 21219, 21220, 21221, 21222, 21224, 21227, 21231, 21237, and 21052",24,83,107,2021,"Johns Hopkins HealthCare, Inc."
Massachusetts,,"Managed Care Organization (Comprehensive MCO)","Tufts Health Together","Berkshire, Essex, Franklin, Hampden, Hampshire, Middlesex, Norfolk, Suffolk, and Worcester counties","67,296",0,"67,296",2021,"Tufts Health Public Plans, Inc."
Massachusetts,,"Managed Care Organization (Comprehensive MCO)","BMC HealthNet Plan",Statewide,"43,532",0,"43,532",2021,"Boston Medical Center Health Plan Inc."
Massachusetts,,"Accountable Care Partnership Plans (Comprehensive MCO)","Cambridge Health Alliance (CHA) in partnership with Tufts Health Public Plans (THPP)","Boston, Lynn, Malden, Revere, Somerville, Waltham, Woburn","34,014",0,"34,014",2021,"Tufts Health Public Plans, Inc."
Massachusetts,,"Accountable Care Partnership Plans (Comprehensive MCO)","Atrius Health in partnership with Tufts Health Public Plans (THPP)","Attleboro, Beverly, Boston, Brockton, Falmouth, Framingham. Gardner, Fitchburg, Lawrence, Lowell, Lynn, Malden, Plymouth, Quincy, Revere, Salem, Somerville, Waltham, Wareham, Woburn","40,028",0,"40,028",2021,"Tufts Health Public Plans, Inc."
Massachusetts,,"Accountable Care Partnership Plans (Comprehensive MCO)","Beth Israel Deaconess Care Organization (BIDCO) in partnership with Tufts Health Public Plans (THPP)","Attleboro, Barnstable, Beverly, Boston, Brockton, Falmouth, Framingham, Haverhill, Lowell, Lynn, Malden, Orleans, Plymouth, Quincy, Revere, Salem, Somerville, Waltham,","43,142",0,"43,142",2021,"Tufts Health Public Plans, Inc."
Massachusetts,,"Accountable Care Partnership Plans (Comprehensive MCO)","Boston Children’s Health ACO in partnership with Tufts Health Public Plans (THPP)","Adams, Attleboro, Barnstable, Beverly, Boston, Brockton, Fall River, Falmouth, Framingham, Gardner-Fitchburg, Haverhill, Holyoke, Lawrence, Lowell, Lynn, Malden, New Bedford, Northampton, Orleans, Plymouth, Quincy, Revere, Salem, Somerville, Southbridge, Springfield, Taunton, Waltham, Wareham, Westfield, Woburn, Worcester","121,848",0,"121,848",2021,"Tufts Health Public Plans, Inc."
Massachusetts,,"Accountable Care Partnership Plans (Comprehensive MCO)","Merrimack Valley ACO in partnership with AllWays Health Partners (My Care Family)","Haverhill, Lawrence, Lowell","40,416",0,"40,416",2021,"AllWays Health Partners, Inc."
Massachusetts,,"Accountable Care Partnership Plans (Comprehensive MCO)","Baystate Health Care Alliance in partnership with Health New England (Be Healthy Partnership)","Holyoke, Northampton, Springfield, Westfield","44,111",0,"44,111",2021,"Health New England, Inc."
Massachusetts,,"Accountable Care Partnership Plans (Comprehensive MCO)","Boston Accountable Care Organization in partnership with BMC HealthNet Plan","Attleboro, Boston, Brockton, Fall River, Falmouth, Greenfield Holyoke, Lynn Malden, New Bedford, Northampton, Plymouth, Quincy, Revere, Somerville, Southbridge, Springfield, Taunton, Waltham, Wareham, Westfield, Woburn","141,104",0,"141,104",2021,"Boston Medical Center Health Plan, Inc."
Massachusetts,,"Accountable Care Partnership Plans (Comprehensive MCO)","Mercy Medical Center in partnership with BMC HealthNet Plan","Holyoke, Northampton, Springfield, Westfield","32,117",0,"32,117",2021,"Boston Medical Center Health Plan, Inc."
Massachusetts,,"Accountable Care Partnership Plans (Comprehensive MCO)","Signature Healthcare in partnership with BMC HealthNet Plan","Attleboro, Brockton, Plymouth, Quincy, Taunton","22,432",0,"22,432",2021,"Boston Medical Center Health Plan, Inc."
Massachusetts,,"Accountable Care Partnership Plans (Comprehensive MCO)","Southcoast Health in partnership with BMC HealthNet Plan","Attleboro, Fall River, Falmouth, New Bedford, Plymouth, Taunton, Wareham","20,043",0,"20,043",2021,"Boston Medical Center Health Plan, Inc."
Massachusetts,,"Accountable Care Partnership Plans (Comprehensive MCO)","Health Collaborative of the Berkshires in partnership with Fallon Health","Adams, Pittsfield","19,616",0,"19,616",2021,"Fallon Community Health Plan, Inc."
Massachusetts,,"Accountable Care Partnership Plans (Comprehensive MCO)","Reliant Medical Group in partnership with Fallon Health","Gardner-Fitchburg, Framingham, Southbridge, Worcester","40,248",0,"40,248",2021,"Fallon Community Health Plan, Inc."
Massachusetts,,"Accountable Care Partnership Plans (Comprehensive MCO)","Wellforce in partnership with Fallon Health","Attleboro, Barnstable, Beverly, Boston, Falmouth, Framingham, Haverhill, Lawrence, Lowell, Lynn, Malden, Orleans, Quincy, Revere, Salem, Somerville, Waltham, Wareham, Woburn","60,632",0,"60,632",2021,"Fallon Community Health Plan, Inc."
Massachusetts,,"Primary Care Accountable Care Organization (Primary Care ACO) (Primary Care Case Management Entity (PCCM Entity))","Mass General Brigham ACO",Statewide,"142,897",0,"142,897",2021,"Partners HealthCare Choice"
Massachusetts,,"Primary Care Accountable Care Organization (Primary Care ACO) (Primary Care Case Management Entity (PCCM Entity))","Community Care Cooperative, Inc.",Statewide,"158,327",0,"158,327",2021,"Community Care Health Plan (WI)"
Massachusetts,,"Primary Care Accountable Care Organization (Primary Care ACO) (Primary Care Case Management Entity (PCCM Entity))","Steward Health Choice",Statewide,"147,897",0,"147,897",2021,"Steward Medicaid Care Network, Inc."
Massachusetts,,"Senior Care Options (Comprehensive MCO + MLTSS)","Boston Medical Center Healthnet Plan",Suffolk,252,"1,686","1,938",2021,"Boston Medical Health Plan"
Massachusetts,,"Senior Care Options (Comprehensive MCO + MLTSS)","Commonwealth Care Alliance","01330, 01337, 01338,  01339, 01340, 01341,  01342, 01344, 01354,  01301, 01302, 01039,  01346, 01347, 01054,  01349, 01350, 01351,  01360, 01367, 01369,  01370, 01072, 01373,  01375, 01376, 01379,  01380, 01093, 02322,  02157, 02457, 02184,  02185, 02146, 02445,  02446, 02147, 02447,  02021, 02467, 02025,  02026, 02027, 02030,  02032, 02035, 02343,  02052, 02053, 02054,  02186, 02187, 02192,  02194, 02492, 02494,  02056, 02171, 02062,  02762, 02169, 02170,  02171, 02269, 02368,  02067, 02070, 02071,  02072, 02081, 02181,  02481, 02482, 02090,  02188, 02189, 02190",771,"12,849","13,620",2021,"Commonwealth Care Alliance"
Massachusetts,,"Senior Care Options (Comprehensive MCO + MLTSS)","Navicare HMO","Barnstable, Brisol, Essex, Franklin, Hampden, Middlesex, Norfolk, Plymouth, Suffolk, and Worcester counties",788,"8,924","9,712",2021,"Fallon Health Plan"
Massachusetts,,"Senior Care Options (Comprehensive MCO + MLTSS)","Senior Whole Health","Bristol, Essex, Hampden, Middlesex, Norfolk, Plymouth, Suffolk, and Worcester counties","1,229","12,270","13,499",2021,"Magellan Health"
Massachusetts,,"Senior Care Options (Comprehensive MCO + MLTSS)","Tufts Health Plan","Barnstable, Bristol, Essex, Hampden, Middlesex, Norfolk, Plymouth, Suffolk, and Worcester counties","1,591","8,359","9,950",2021,"Tufts Health Plan"
Massachusetts,,"Senior Care Options (Comprehensive MCO + MLTSS)","United Healthcare","Bristol, Essex, Hampden, Middlesex, Norfolk, Plymouth, Suffolk and Worcester counties","2,082","21,544","23,626",2021,"United Healthcare"
Massachusetts,,"Primary Care Clinician Program (Primary Care Case Management (PCCM))","Multiple primary care providers",Statewide,"112,733",0,"112,733",2021,"Multiple Primary Care Clinicians (PCCM)"
Massachusetts,,"MassHealth BH/SUD PIHP (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Massachusetts Behavioral Health Partnership",Statewide,"624,711",0,"624,711",2021,Beacon
Massachusetts,,"Plan All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Element Care Inc","02176, 02180, 01810,  01821, 01824, 01826,  01827, 01840, 01844,  01850, 01876, 01879,  01886, 01845, 01801,  01803, 01830, 01833,  01834, 01860, 01864,  01867, 01880, 01887,  01890, 01901, 01906,  01907, 01908, 01913,  01915, 01921, 01923,  01929, 01930, 01936,  01938, 01940, 01944,  01945, 01949, 01950,  01951, 01952, 01960,  01966, 01969, 01970,  01983, 01984, 01985",45,931,976,2021,"Element Care Inc"
Massachusetts,,"Plan All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Serenity Care PACE Program","01002, 01027, 01350,  01001, 01002, 01007,  01008, 01010, 01011,  01012, 01013, 01026,  01027, 01028, 01032,  01033, 01034, 01035,  01036, 01038, 01040,  01050, 01056, 01057,  01060, 01069, 01070,  01071, 01073, 01075,  01077, 01081, 01082,  01085, 01089, 01095,  01096, 01098, 01101,  01106, 01151, 01243,  01521, 01009, 01030,  01039, 01053, 01054,  01059, 01062, 01066,  01072, 01079, 01080,  01084, 01088, 01093,  01097, 01301, 01330,  01337, 01338, 01339,  01340, 01341, 01342,  01344, 01346, 01351,  01354, 01355, 01360,  01364, 01367, 01370,  01375, 01378, 01379",33,463,496,2021,"Serenity Care PACE Program"
Massachusetts,,"Plan All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Mercy Life Inc","01008, 01010, 01011,  01013, 01027, 01028,  01033, 01034, 01036,  01040, 01056, 01057,  01069, 01071, 01073,  01075, 01077, 01081,  01085, 01089, 01095,  01101, 01106, 01521,  01151, 01002, 01027,  01350, 01002, 01007,  01012, 01026, 01032,  01035, 01038, 01050,  01060, 01070, 01082,  01096, 01098, 01243,  01034",10,234,244,2021,"Mercy Life Inc"
Massachusetts,,"Plan All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Neighborhood PACE","Middlesex and Suffolk counties",82,689,771,2021,"Neighborhood PACE"
Massachusetts,,"Plan All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Elder Service Plan of Cambridge Health Alliance","Middlesex and Suffolk counties",41,550,591,2021,"Elder Service Plan"
Massachusetts,,"Plan All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Upham's Elder Service Plan","02108, 02445",29,236,265,2021,"Elder Service Plan"
Massachusetts,,"Plan All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Elder Service Plan of Harbor Health","02108, 02445, 02021,  02026, 02048, 02062,  02067, 02072, 02169,  02184, 02186, 02188,  02301, 02322, 02324,  02333, 02334, 02338,  02339, 02341, 02343,  02351, 02359, 02367,  02368, 02370, 02379,  02382, 02458, 02766,  02767, 02780",23,539,562,2021,"Elder Service Plan"
